# Time, Raw Flux, Raw Flux Error, PCA Flux, PSF Flux
1.893765971574252717e+03,1.037043106702297157e+00,1.002904041201676089e+00,1.001764866827058453e+00,1.002773408540884592e+00
1.893786845407351393e+03,1.035832898156240134e+00,1.000373746043899281e+00,1.000419050044475844e+00,1.002992962006312050e+00
1.893828471011132024e+03,1.037915948683666212e+00,1.002782649142085258e+00,1.002688397655746355e+00,1.003379631304271991e+00
1.893870157655684579e+03,1.037874541627663127e+00,1.001968143364723840e+00,1.002275589232386910e+00,1.003732014401481187e+00
1.893890970464329484e+03,1.038006770005162505e+00,1.002402868305104500e+00,1.002213360376577933e+00,1.003445944199611306e+00
1.893911844308675199e+03,1.037418012272653955e+00,1.001698220935134387e+00,1.000796995538323797e+00,1.003300177323938502e+00
1.893932657122425780e+03,1.037441156497278083e+00,1.001571561201292537e+00,1.000967475115432936e+00,1.003835709434384382e+00
1.893953469938627222e+03,1.038075585034074377e+00,1.001161641382052769e+00,1.001644127612877799e+00,1.003834988862974731e+00
1.893974343790304601e+03,1.038506110289135087e+00,1.001899855447085930e+00,1.001682990864109390e+00,1.003425969759073277e+00
1.893995095578496148e+03,1.037474051927477880e+00,1.000424980405405284e+00,1.000379297225192587e+00,1.003409156831367444e+00
1.894036782262056477e+03,1.038363113780459646e+00,1.002530008202918266e+00,9.999774726836955230e-01,1.003676624420983376e+00
1.894057595090320092e+03,1.038440500604167038e+00,1.001432711075583182e+00,1.000936194370069643e+00,1.003760112927045478e+00
1.894078468954632626e+03,1.038224226409650397e+00,1.002081989416533370e+00,1.000766537647570065e+00,1.003729144902010040e+00
1.894099281787405744e+03,1.039345279949122958e+00,1.001902368796964371e+00,1.001958241912044967e+00,1.002662151888370934e+00
1.894120094621899625e+03,1.039668413502077948e+00,1.001871258691742428e+00,1.000664152213067037e+00,1.003200072773898111e+00
1.894140968491358080e+03,1.040197854754673301e+00,1.001095170796333811e+00,1.000973953809951578e+00,1.004053378496801541e+00
1.894161781329034511e+03,1.038901904980114921e+00,1.001665503368739829e+00,1.000539897933355071e+00,1.003982808694675155e+00
1.894182594167667958e+03,1.039871728363944037e+00,1.001271279591489982e+00,1.001985373523522460e+00,1.003735122244954869e+00
1.894203468040450161e+03,1.040480716708192199e+00,1.003215954627725726e+00,1.003029858205377156e+00,1.004106895802405086e+00
1.894224280880132483e+03,1.040276894171204614e+00,1.002893332799001724e+00,1.002268594629915022e+00,1.004615226637404879e+00
1.894245093720363911e+03,1.041647986891462319e+00,1.003171833931570056e+00,1.003217710947385211e+00,1.003978764001352664e+00
1.894265967593390087e+03,1.039366645615669604e+00,1.002595026351630114e+00,9.996349697572224358e-01,1.004044947190530390e+00
1.894286780432916203e+03,1.039137013815611521e+00,9.998483180103540091e-01,9.986928569952637780e-01,1.004028882610372930e+00
1.894307593272143095e+03,1.040347341942944093e+00,1.001076514287034147e+00,9.999705792365511936e-01,1.004232990325680142e+00
1.894328467142872341e+03,1.041116934221761881e+00,1.000757113651095764e+00,1.000692655693683486e+00,1.004182753711848841e+00
1.894349279979822086e+03,1.041325184354060962e+00,1.001076466989155644e+00,1.000029973915371073e+00,1.003989843061800391e+00
1.894370092815313001e+03,1.039439630146616000e+00,1.000215743895361387e+00,9.981972651007198216e-01,1.004175572525753513e+00
1.894390966682598446e+03,1.041681039068840686e+00,1.001398125269434836e+00,1.000854119702047962e+00,1.003779067367137179e+00
1.894411779514663294e+03,1.040996373724710766e+00,1.001429515179629304e+00,1.000202677459897993e+00,1.004554708691571818e+00
1.894432592345301373e+03,1.040570495397960649e+00,1.000698545767678471e+00,9.993937283750472522e-01,1.003468657914041717e+00
1.894453466206913845e+03,1.039899147621805131e+00,1.001646487264802321e+00,9.984233021968833555e-01,1.004222778642505309e+00
1.894474279034041501e+03,1.041158329707793539e+00,1.001555757011374004e+00,9.998854333414943785e-01,1.004340265907053942e+00
1.894495091858704882e+03,1.039753939240305680e+00,9.985866303515457121e-01,9.978063688207232662e-01,1.003878887188453861e+00
1.894557591356068087e+03,1.040670801321575079e+00,9.986832614994758384e-01,9.980443589342762323e-01,1.004368910165233109e+00
1.894578465207338922e+03,1.042312800918801630e+00,1.000015267065050617e+00,9.994088152191692442e-01,1.004507763444085988e+00
1.894599278023817078e+03,1.041899598381195169e+00,1.000203715521666092e+00,9.991869758406780599e-01,1.003291506300834302e+00
1.894620090840009425e+03,1.039954533250898150e+00,9.972099146983894880e-01,9.965081223364734564e-01,1.004742303638238132e+00
1.894640964687629094e+03,1.040832945979826896e+00,9.997537782612857526e-01,9.978352334203629548e-01,1.004992353950323158e+00
1.894661777502112955e+03,1.043024095173303190e+00,9.991360249506709978e-01,9.997574631690748781e-01,1.004789730907835521e+00
1.894682590316147980e+03,1.042216279114183353e+00,9.990599022859303346e-01,9.983295886779934847e-01,1.004921293525011583e+00
1.894703464162883165e+03,1.042515870533343714e+00,9.981588454448345749e-01,9.990943748766607513e-01,1.004105437920153943e+00
1.894724276977349746e+03,1.043329613426114078e+00,9.999583914833763965e-01,9.993327794114476026e-01,1.004952753603734816e+00
1.894745089792242425e+03,1.042980408411301463e+00,1.000170796750198710e+00,9.982809216286211429e-01,1.005115180077428061e+00
1.894765963640712926e+03,1.041390877860315367e+00,9.982930087858432611e-01,9.971048049393914647e-01,1.004430692455981822e+00
1.894786776457792030e+03,1.043080385213563721e+00,1.000600734197277131e+00,9.986548010931060038e-01,1.004656626146448462e+00
1.894807589276144881e+03,1.044057381743830115e+00,9.988019188581898078e-01,9.991651690669063335e-01,1.004428307084981542e+00
1.894828463128887961e+03,1.043964634319727747e+00,1.000728320112546310e+00,9.988395169873303114e-01,1.004627590290543049e+00
1.894849275950527954e+03,1.044893169532783661e+00,9.998371721227989894e-01,9.995903055393513537e-01,1.004700469881330660e+00
1.894870088774597207e+03,1.045300906516785755e+00,1.000367020861075984e+00,1.000012124035595917e+00,1.004879910210726202e+00
1.894890962633679464e+03,1.045565466240320207e+00,1.000970715183730819e+00,1.000072400795398275e+00,1.004640351348402350e+00
1.894911775462640207e+03,1.044895113114514551e+00,9.985382446313074700e-01,9.991033983483855740e-01,1.004460805181558891e+00
1.894932588293991557e+03,1.046028849742944189e+00,9.994748682863668909e-01,9.991037492818956034e-01,1.004528901385045581e+00
1.894953462160691743e+03,1.044419829308242065e+00,9.986390283407479140e-01,9.974719084998761032e-01,1.005216572588121915e+00
1.894974274997005068e+03,1.046360401008669783e+00,9.990880534026278514e-01,9.997880343740755960e-01,1.005114446384093974e+00
1.894995087836273569e+03,1.044533563709002744e+00,9.998171557969477430e-01,9.973153258615827799e-01,1.005711923234615002e+00
1.895015961710887950e+03,1.045765578757744896e+00,9.991953188289596222e-01,9.980777594582553869e-01,1.004803547327335789e+00
1.895036774555435841e+03,1.047136624494770851e+00,1.000245696039423482e+00,1.000190533674079951e+00,1.004748433419817788e+00
1.895057587402228819e+03,1.047678518020427108e+00,9.990034753440580895e-01,9.998729202591098986e-01,1.004605228639375181e+00
1.895078461284025934e+03,1.047529440730267325e+00,9.982859390357977647e-01,9.994137830718770044e-01,1.005037684250712049e+00
1.895099274135288852e+03,1.047791055734210941e+00,9.981930362564790382e-01,9.993574769755153575e-01,1.005069183195590243e+00
1.895120086988246840e+03,1.049006496078544126e+00,9.991853515225340709e-01,9.999345591573766123e-01,1.005216369019016343e+00
1.895140960875579367e+03,1.048183156320964260e+00,1.000246221389589962e+00,9.998082892494563056e-01,1.005152386892101291e+00
1.895161773731660560e+03,1.048871376253304843e+00,9.998544871200923945e-01,1.000096230241903639e+00,1.005214321630293117e+00
1.895182586588665572e+03,1.047295176921212878e+00,9.989034173928206251e-01,9.986086748126663526e-01,1.005028828693143028e+00
1.895203460479689056e+03,1.049408483925565738e+00,9.989327718241989285e-01,9.998186051785771244e-01,1.005413727054939255e+00
1.895224273338139483e+03,1.048188531342794994e+00,1.000342082261846288e+00,9.985311730441354117e-01,1.005166297445642565e+00
1.895245086196639022e+03,1.047723985404298341e+00,9.995300906542369246e-01,9.987766542620533095e-01,1.005551443740235973e+00
1.895265960088268230e+03,1.049754804898179295e+00,9.986506572870755827e-01,9.993028352030811634e-01,1.005121077252653761e+00
1.895286772946461269e+03,1.050322168834425973e+00,9.991148666812055268e-01,9.996353935062020080e-01,1.005458532420204998e+00
1.895328459694031608e+03,1.051147115382634611e+00,1.000476703017964875e+00,1.000434913277394644e+00,1.005424801241118438e+00
1.895349272549565285e+03,1.051320881327197920e+00,9.994143065864458109e-01,1.000371506678956690e+00,1.004846760016948393e+00
1.895370085404085103e+03,1.050832020098196429e+00,9.989843864342384805e-01,9.996319967935054507e-01,1.004833392753411880e+00
1.895411711108955160e+03,1.049073695926553862e+00,9.962708473020176481e-01,9.964491140679653247e-01,1.005608255713372090e+00
1.895432584991445083e+03,1.049091297934755529e+00,9.974687178248716757e-01,9.966119955047776369e-01,1.005603296313450246e+00
1.895474210685700655e+03,1.053353304118527234e+00,9.999043475434479245e-01,1.001126547540303724e+00,1.005001219102161336e+00
1.895495084563129467e+03,1.054393582894326498e+00,1.002300945030591084e+00,1.001511771127695294e+00,1.005620431380027435e+00
1.895515897405779469e+03,1.053234258979820925e+00,9.986619162898823232e-01,1.000370265446552276e+00,1.005607381598155436e+00
1.895536710246569555e+03,1.052484514128946502e+00,9.988343181077974364e-01,9.996238750148243035e-01,1.005125272780830858e+00
1.895557584119353123e+03,1.052834357378677144e+00,9.994688520423350431e-01,9.990297339456609693e-01,1.006097351202742018e+00
1.895578396957277391e+03,1.053661587710676750e+00,9.973313769231897385e-01,9.997411802087872168e-01,1.005758484076178183e+00
1.895599209794735089e+03,1.053689252212050897e+00,9.985462983207948895e-01,9.998009310916772252e-01,1.005108726304157374e+00
1.895620083663325886e+03,1.055527088187875329e+00,1.000330504702477308e+00,1.000821776064935165e+00,1.005408471658079783e+00
1.895640896498650818e+03,1.054103209384854134e+00,9.992588751746691589e-01,9.994657806983135995e-01,1.005923815263020771e+00
1.895661709333757926e+03,1.053643385243934638e+00,9.966944473834784546e-01,9.978926290436659352e-01,1.005400339624751282e+00
1.895682583201692296e+03,1.055778241606387668e+00,9.985883394915565647e-01,1.000390232622686781e+00,1.005622095150176865e+00
1.895703396036268714e+03,1.055722539765579393e+00,9.994702153514306575e-01,1.000493074331523236e+00,1.005434199407905460e+00
1.895724208871950395e+03,1.055913223889921149e+00,9.974800462945395685e-01,9.998526062428320094e-01,1.005599841803743066e+00
1.895745082740864746e+03,1.056292840355139262e+00,9.991396126532595678e-01,1.000283358819271218e+00,1.005572515344755002e+00
1.895765895577774927e+03,1.055805302746427810e+00,9.988348171124845631e-01,9.993644704069528650e-01,1.004754671671013178e+00
1.895786708416194415e+03,1.055119369067747614e+00,9.979118332023090288e-01,9.983531487793665393e-01,1.006051608398861763e+00
1.895807582289157153e+03,1.054824545496641841e+00,9.971089001907342819e-01,9.976287126528984306e-01,1.005907957444702960e+00
1.895828395130918807e+03,1.055659810159790268e+00,9.988767321033763524e-01,9.986045847974432954e-01,1.005569348915474670e+00
1.895849207974937372e+03,1.056854087648593232e+00,9.984506580074877791e-01,9.997329660341255364e-01,1.005785782693630726e+00
1.895870081854188584e+03,1.057892766210419166e+00,9.998812615783123636e-01,1.000400110935546483e+00,1.005721639893200514e+00
1.895890894702833521e+03,1.057254197183173927e+00,9.980327657354045590e-01,9.996892268567675321e-01,1.006072972444374214e+00
1.895911707553781753e+03,1.057922327673195051e+00,1.000246611358622806e+00,1.000275187485090145e+00,1.005621997898160203e+00
1.895932581440854847e+03,1.058538469649031200e+00,9.994666527478339724e-01,1.000532173596359486e+00,1.006059664035270806e+00
1.895953394297618615e+03,1.058423796221019897e+00,9.978120799871653679e-01,9.999282810562208912e-01,1.005904234848313816e+00
1.895974207156883494e+03,1.058094646014917428e+00,9.984583147856309626e-01,9.997075604187086739e-01,1.005245308271590643e+00
1.895995081052371233e+03,1.059925309527815829e+00,9.994528533189271924e-01,1.000586576342300527e+00,1.005664494592242608e+00
1.896015893917504400e+03,1.058882983279406220e+00,9.992642821721249291e-01,9.997935101380330813e-01,1.005505911759647431e+00
1.896036706784992248e+03,1.058871635704754066e+00,9.973484510825112448e-01,9.991987836820581670e-01,1.006221902849337102e+00
1.896057580688456255e+03,1.059274208819474872e+00,9.983458698713844059e-01,9.992901091106058953e-01,1.005680732932412447e+00
1.896078393561185749e+03,1.060231749871758167e+00,9.995502467181225370e-01,1.000366362198211734e+00,1.005792360374435646e+00
1.896099206435801989e+03,1.060368648499780075e+00,9.970211061948517361e-01,1.000133070260057933e+00,1.005327454553099242e+00
1.896120080345840051e+03,1.061430043110700217e+00,9.994449385463090030e-01,1.000867292478265336e+00,1.006467804013301492e+00
1.896140893224488991e+03,1.060081160193067751e+00,9.980546408310972950e-01,9.994810744259099433e-01,1.005392890106995507e+00
1.896161706104771838e+03,1.062264386076529288e+00,9.996230002297373796e-01,1.001743058225239125e+00,1.006172651847850652e+00
1.896182580018767567e+03,1.062211409562313413e+00,1.000399858672465614e+00,1.001286503792607085e+00,1.006319537693208144e+00
1.896203392901476491e+03,1.061043198160398271e+00,9.996247904797017636e-01,9.995440620995006409e-01,1.005886050218146144e+00
1.896224205784495553e+03,1.061785769945432056e+00,9.974091254279773278e-01,9.996294766046288638e-01,1.005676730923273032e+00
1.896245079700809811e+03,1.060922620502814828e+00,9.970278704302734107e-01,9.986630773535030148e-01,1.006089252528004074e+00
1.896265892584496896e+03,1.063304557041953480e+00,9.983813815085779142e-01,1.000665062467525512e+00,1.005739370352670026e+00
1.896286705467627144e+03,1.064259912347167880e+00,9.993697545647280966e-01,1.001754466215007300e+00,1.006488746743666063e+00
1.896307579383198345e+03,1.063873068984831027e+00,9.990927775090525653e-01,1.000740845930788714e+00,1.006016990704408309e+00
1.896328392265821321e+03,1.063929083855207125e+00,9.975578895999505091e-01,1.000098754891714403e+00,1.005872638465269420e+00
1.896349205147144630e+03,1.063045090580058138e+00,9.989337449487896148e-01,9.991595781009608990e-01,1.006393026405804525e+00
1.896370079059747695e+03,1.063921629981900541e+00,9.974976619734311489e-01,9.994077057172263689e-01,1.006091258163208879e+00
1.896390891938826371e+03,1.064951172074966701e+00,9.984164970869955358e-01,9.997645226692039033e-01,1.006040902617673538e+00
1.896411704816565134e+03,1.063155403070122906e+00,9.994497030975411089e-01,9.985172127448522783e-01,1.006205353023869709e+00
1.896432578725153007e+03,1.064331608170878907e+00,9.958837586451233514e-01,9.981819728934778757e-01,1.006165426909803484e+00
1.896453391599472980e+03,1.065102039604542528e+00,9.974893868231929916e-01,9.992356883886850394e-01,1.006509292417757440e+00
1.896474204472263182e+03,1.064725794260840130e+00,9.973377785689352404e-01,9.990031386124476054e-01,1.006547508486348441e+00
1.896495078376731499e+03,1.065715979866714624e+00,9.969708283272545879e-01,9.993762561979754322e-01,1.006730414805731666e+00
1.896515891246531737e+03,1.066175209177845806e+00,9.975769225195257883e-01,9.992725593888412972e-01,1.006829934064431553e+00
1.896536704114956137e+03,1.066775800772213678e+00,9.987259256653957529e-01,9.994396346239601270e-01,1.006970306465009957e+00
1.896557578014835599e+03,1.063882825010215916e+00,9.967243776903982333e-01,9.959192219809533952e-01,1.006602491455919957e+00
1.896578390880911229e+03,1.066741448887681631e+00,9.973001996991316398e-01,9.986939780013015522e-01,1.006933475454592442e+00
1.896599203745620798e+03,1.065076143470755854e+00,9.969623667196989558e-01,9.967816312918530430e-01,1.007560694603513163e+00
1.896620016610113225e+03,1.064404404242141666e+00,9.964985477266213865e-01,9.950275761823814680e-01,1.008272050244177542e+00
1.896640829474165685e+03,1.065175271069463969e+00,9.964133706894210407e-01,9.960729478812566651e-01,1.007498001412203692e+00
1.896661703370716850e+03,1.064026911791997376e+00,9.945074916798019027e-01,9.945370604748932086e-01,1.007561778434003630e+00
1.896682516234687228e+03,1.066273890336742136e+00,9.969794139814480705e-01,9.967659198301473955e-01,1.008028272472748510e+00
1.896703329099046414e+03,1.065126284463357331e+00,9.964176880852548823e-01,9.949796702632244250e-01,1.008610109100139818e+00
1.896724202996757640e+03,1.066084391004766596e+00,9.948203969254095780e-01,9.947077653475168146e-01,1.008020103044455995e+00
1.896745015863241861e+03,1.067044972053881713e+00,9.955419348918376210e-01,9.955261253952746303e-01,1.008678612787883067e+00
1.896765828730528938e+03,1.068650099376267537e+00,9.952871075885627583e-01,9.972300606972546166e-01,1.007148899853639534e+00
1.896828328376340096e+03,1.068816895758902152e+00,9.962652902505970687e-01,9.959262486094121458e-01,1.007625471552273000e+00
1.896849202284025068e+03,1.068994724570010657e+00,9.983869846377833035e-01,9.967743607415323615e-01,1.007992906707419589e+00
1.896870015161990068e+03,1.069043302579124832e+00,9.960505461584305831e-01,9.958473930797379081e-01,1.008401625100739052e+00
1.896890828043075999e+03,1.071113167828886548e+00,9.959326967034545230e-01,9.960236131370127088e-01,1.008336932297681177e+00
1.896932514845941114e+03,1.069400333972507777e+00,9.950048521794582213e-01,9.942842102295896822e-01,1.008710371818788865e+00
1.896953327735658604e+03,1.072776564092475571e+00,9.968803050162439172e-01,9.972486687967483387e-01,1.008379957667727922e+00
1.896995014556701790e+03,1.072077153838323582e+00,9.963538879181690344e-01,9.962433531237907536e-01,1.007604753498467121e+00
1.897036701390268036e+03,1.072305555460022930e+00,9.957893691379395840e-01,9.952898462516214240e-01,1.007658333787207816e+00
1.897078327202295441e+03,1.074225398762145511e+00,9.961308520728837657e-01,9.957579904171225404e-01,1.008828972527770595e+00
1.897099201144857261e+03,1.073229321253043933e+00,9.966285861810683100e-01,9.952890850349607188e-01,1.008974428332347628e+00
1.897120014057274375e+03,1.076781033169034174e+00,9.963534730903708114e-01,9.970967652517012114e-01,1.008852860859463352e+00
1.897140826971558226e+03,1.077526022211351853e+00,9.986797330523896621e-01,9.981844883085851938e-01,1.008918135315275855e+00
1.897161700920172507e+03,1.076871665987801707e+00,9.961810417574471499e-01,9.964026172697361128e-01,1.009295594652102723e+00
1.897182513837850820e+03,1.076886756112279020e+00,9.977478597293090168e-01,9.955944908032710039e-01,1.008515352491514472e+00
1.897203326756565730e+03,1.079397059571081785e+00,9.972048737630566650e-01,9.984108491532617258e-01,1.008548288916056856e+00
1.897224200708744775e+03,1.078413663255404442e+00,9.962961418747615649e-01,9.964925489306728501e-01,1.008554381276071998e+00
1.897245013629112691e+03,1.075435312910102192e+00,9.953841648909043105e-01,9.939324402846295703e-01,1.009266077919544369e+00
1.897265826550103839e+03,1.080170098824025926e+00,9.974871763211312636e-01,9.963417484828751558e-01,1.009299562975056963e+00
1.897307513424625085e+03,1.083716820720460605e+00,9.982723729302418469e-01,1.000131697420896693e+00,1.008269182870570546e+00
1.897328326344933430e+03,1.084388258887045486e+00,9.979422374860762446e-01,1.000101719591685479e+00,1.007866576891238930e+00
1.897349200297541529e+03,1.084743253867737067e+00,9.987783361467938992e-01,1.000031725674318972e+00,1.007744443500123266e+00
1.897370013216398775e+03,1.085020983638647074e+00,9.987096124727301572e-01,9.999829335427328214e-01,1.008124137247239149e+00
1.897390826134503641e+03,1.085755322613516594e+00,9.981943159309004665e-01,9.992740663153698577e-01,1.008321644054307686e+00
1.897411700083926235e+03,1.085438348825414678e+00,9.981310894890477181e-01,9.992917580644957720e-01,1.008075449010195523e+00
1.897432512999692790e+03,1.086952661333280945e+00,9.971796415503652034e-01,9.993166554417358682e-01,1.008329802243032480e+00
1.897453325913954586e+03,1.087594932841391859e+00,9.986294472524028798e-01,1.000020958799076043e+00,1.008628253160408272e+00
1.897474199860264434e+03,1.088264635590581841e+00,9.997229543529061457e-01,9.997698223160839115e-01,1.008077928715703786e+00
1.897495012771951451e+03,1.088745798623353522e+00,9.990175916577926918e-01,9.995351063586035423e-01,1.008273702816823159e+00
1.897515825683119374e+03,1.090511098789582967e+00,9.992037822439963080e-01,1.000513200590601448e+00,1.007731501118983575e+00
1.897536699625548408e+03,1.090598977962856653e+00,9.980519387870232517e-01,9.998414881551214162e-01,1.008435182204050040e+00
1.897557512534126090e+03,1.091934887199127457e+00,9.977771625214781892e-01,1.000832645333469273e+00,1.008859283782163718e+00
1.897578325442106916e+03,1.092436433118290084e+00,1.000026479332556839e+00,1.001631930291677852e+00,1.009307821808009598e+00
1.897599199382281313e+03,1.092739155270316731e+00,9.990328393342505775e-01,9.995771243189800481e-01,1.008636579706037706e+00
1.897620012289206443e+03,1.094981488306674633e+00,1.001560012597192184e+00,1.001938741410318467e+00,1.009662918987479951e+00
1.897640825196195919e+03,1.095735041491811890e+00,1.000733554921113821e+00,1.002019572798294789e+00,1.009058511026056371e+00
1.897661699135630442e+03,1.096711535706526242e+00,9.992745348392403359e-01,1.001308573820350434e+00,1.009149092385738022e+00
1.897682512043088082e+03,1.096777286896891912e+00,9.990575898593744286e-01,1.000899281752081205e+00,1.009208054531608223e+00
1.897703324951444301e+03,1.097961751299258992e+00,9.996319796448759343e-01,1.002098482206351671e+00,1.008840766167322212e+00
1.897724137860062001e+03,1.098356497634700446e+00,9.984985755483073433e-01,1.000458304134153709e+00,1.009232011648043770e+00
1.897744950770167179e+03,1.099524002079379059e+00,9.990503411189739502e-01,1.001282536907558862e+00,1.009567797686457213e+00
1.897765824714623022e+03,1.101527317856134447e+00,9.992233201258102770e-01,1.001928421816363990e+00,1.009538086490437525e+00
