# Time, Raw Flux, Corr Flux, PCA Flux, PSF Flux
2.175022932514631975e+03,1.068408644040827582e+00,1.000529672507675993e+00,1.000814969088789974e+00,9.973271206952930568e-01
2.175029876989764489e+03,1.066639349234571599e+00,9.989524349235939793e-01,9.991467746693506458e-01,9.972632031069261771e-01
2.175036821465112098e+03,1.066839282236365705e+00,9.985975701143021688e-01,9.988108731958649233e-01,9.963420626444879913e-01
2.175043765940672529e+03,1.067597880100375596e+00,1.000836432130021381e+00,1.001023750468824192e+00,9.976291195466681083e-01
2.175050710416442598e+03,1.064901237656794564e+00,9.979852892820028076e-01,9.981720190786659286e-01,9.958193896604008444e-01
2.175057654892420942e+03,1.065742297836115293e+00,9.993394203962717715e-01,9.995090410401039627e-01,9.964689823764059096e-01
2.175064599368605286e+03,1.065858687504011471e+00,9.990247724593074308e-01,9.991683855109654289e-01,9.967590857992993936e-01
2.175071543844989719e+03,1.065886710832004480e+00,9.999632233815392013e-01,1.000140128010124752e+00,9.968766586740633873e-01
2.175078488321572877e+03,1.065621223754341207e+00,9.996668054510222667e-01,9.998123827625328142e-01,9.970614356489687635e-01
2.175085432798348847e+03,1.063906894585484153e+00,1.001128074202604745e+00,1.001236369414264082e+00,9.964439652095694600e-01
2.175092377275312174e+03,1.066552784592314174e+00,1.001851706476097670e+00,1.002003079679679720e+00,9.974323431558105302e-01
2.175099321752456945e+03,1.065236131671445596e+00,9.996538270727709508e-01,9.998083817827925213e-01,9.968944585557606430e-01
2.175106266229778612e+03,1.064582974697332540e+00,9.992379506938455780e-01,9.994109721687649550e-01,9.970112707412052133e-01
2.175113210707269900e+03,1.064470687356382950e+00,9.988498001542523985e-01,9.989843499908452884e-01,9.968935974522722399e-01
2.175120155184922623e+03,1.064151870028414493e+00,9.989688148074835627e-01,9.991107033082679001e-01,9.970438082692445469e-01
2.175127099662729506e+03,1.063880451207734001e+00,9.992582339527125157e-01,9.994003287966202187e-01,9.964779376523641430e-01
2.175134044140684637e+03,1.064154863618348656e+00,1.000042739111280943e+00,1.000160302482715258e+00,9.969344963502506651e-01
2.175140988618778010e+03,1.063818306498178767e+00,9.988834566333147924e-01,9.989862513187931503e-01,9.965525299718283048e-01
2.175147933096998713e+03,1.064176594863795122e+00,9.998380207839833167e-01,9.999752872281746363e-01,9.971297576944282426e-01
2.175154877575339015e+03,1.064379355144971395e+00,1.000461250944598035e+00,1.000589865848287463e+00,9.973790502305516226e-01
2.175161822053790729e+03,1.063060761934330856e+00,9.984709210796719470e-01,9.986052372445638481e-01,9.964061695059639456e-01
2.175168766532343852e+03,1.063298918644633773e+00,9.998419562932540083e-01,9.999572157376508397e-01,9.972730253647278387e-01
2.175175711010984287e+03,1.063354078311009809e+00,9.998385325908342169e-01,9.999811314660221884e-01,9.974246953973535668e-01
2.175182655489705212e+03,1.062290633205390078e+00,9.986571786033164866e-01,9.987931047551111829e-01,9.969717533917348273e-01
2.175189599968494804e+03,1.062727420151497570e+00,9.998227344079722023e-01,9.999542528967317878e-01,9.967962301285425708e-01
2.175196544447342148e+03,1.062166038883601171e+00,9.994040423914762883e-01,9.994739584155954981e-01,9.966664833128140444e-01
2.175203488926233604e+03,1.062403779817524319e+00,9.988282651415748559e-01,9.989624127952233534e-01,9.966272478316455796e-01
2.175210433405159165e+03,1.063146023810598528e+00,1.000784377987452123e+00,1.000867318908342796e+00,9.974141418844499896e-01
2.175217377884105645e+03,1.062927242279590567e+00,1.000358511026099739e+00,1.000488250263137591e+00,9.972000795748743318e-01
2.175224322363061674e+03,1.062298671548731477e+00,9.997310813907628324e-01,9.998765460222212020e-01,9.975685618414069644e-01
2.175231266842015430e+03,1.062364308779876421e+00,1.000342595963403802e+00,1.000385359325294043e+00,9.966844309452026485e-01
2.175238211320954179e+03,1.061596258932834269e+00,9.998846438594479746e-01,9.999353700045184867e-01,9.977450948201018743e-01
2.175245155799864733e+03,1.061139875060029381e+00,9.991446388628592024e-01,9.992051715632613851e-01,9.971754958671033009e-01
2.175252100278734815e+03,1.062189266924014719e+00,1.000034425303200303e+00,1.000122899543155475e+00,9.983379187172121139e-01
2.175259044757552147e+03,1.061639194773646544e+00,9.993512872917306167e-01,9.994485627543322481e-01,9.973515804655513906e-01
2.175265989236302175e+03,1.062761874154163566e+00,1.001537594732318626e+00,1.001639323694157424e+00,9.977333028324194553e-01
2.175272933714971714e+03,1.060817454336770105e+00,9.993298737500846407e-01,9.993959000599095255e-01,9.971849025601154937e-01
2.175279878193550303e+03,1.061314556576361978e+00,1.000371683303252546e+00,1.000437443314115882e+00,9.977375778046475574e-01
2.175286822672025210e+03,1.059537750076845919e+00,9.992638722774289661e-01,9.992960341059682339e-01,9.968319191819173808e-01
2.175293767150381882e+03,1.061674785231750517e+00,1.000473208874947062e+00,1.000582659525128815e+00,9.976853949590176462e-01
2.175300711628607587e+03,1.061122052112552172e+00,1.000070479732376505e+00,1.000161307107154007e+00,9.979793702570398661e-01
2.175307656106690501e+03,1.059739429339434880e+00,9.995864372115262908e-01,9.996078041315077378e-01,9.962940067437233704e-01
2.175314600584618802e+03,1.061178764010745734e+00,1.000886655556688876e+00,1.000930391605462821e+00,9.981768780465049007e-01
2.175321545062379755e+03,1.060305966234439845e+00,1.000464370179544593e+00,1.000541998238592134e+00,9.976325294453898263e-01
2.175328489539959264e+03,1.060188717295359018e+00,1.000986224692417048e+00,1.001000976104337470e+00,9.980303500737561784e-01
2.175335434017346415e+03,1.059655165326478521e+00,1.000487365434624021e+00,1.000503901258373629e+00,9.969308932912175347e-01
2.175342378494532568e+03,1.060138768692942213e+00,1.001130997672037948e+00,1.001180965932664702e+00,9.976068019448183222e-01
2.175349322971501351e+03,1.059057916416224820e+00,1.000603445515755308e+00,1.000666541262200004e+00,9.972544153227154151e-01
2.175356267448243216e+03,1.058757282375262898e+00,9.996514740769324447e-01,9.996860143445017721e-01,9.970844511086069950e-01
2.175363211924748157e+03,1.058110888696926377e+00,9.994419010026168726e-01,9.994236645360380367e-01,9.971728422064303210e-01
2.175370156401005715e+03,1.059053841807703567e+00,9.999807518190220179e-01,1.000051936482637238e+00,9.974448577347011513e-01
2.175377100877004068e+03,1.057722719868820827e+00,1.000052632182528489e+00,1.000050876234430008e+00,9.975082245348557697e-01
2.175384045352732755e+03,1.059227359150173076e+00,1.000519423360707316e+00,1.000524517041709194e+00,9.981542760988950658e-01
2.175390989828184502e+03,1.058430121801274604e+00,9.991893254074450947e-01,9.992083942422639309e-01,9.974630185259339976e-01
2.175397934303347938e+03,1.059103291478464826e+00,1.000285310595112831e+00,1.000339242799758166e+00,9.978770132346874711e-01
2.175404878778214879e+03,1.059056890834488174e+00,1.000129396104862289e+00,1.000199742632991828e+00,9.978152516976426245e-01
2.175411823252778504e+03,1.057177193540204341e+00,9.991924319554916778e-01,9.992146839712580109e-01,9.971486280919005241e-01
2.175418767727028353e+03,1.058291058461471312e+00,1.001020376614637053e+00,1.001080643986443697e+00,9.976654719790767345e-01
2.175425712200956696e+03,1.058319580721120090e+00,1.000011607308200823e+00,1.000077639607006574e+00,9.979682141391500450e-01
2.175432656674558984e+03,1.058286180018616074e+00,1.000650737967717863e+00,1.000663867933277551e+00,9.974574964228305474e-01
2.175439601147826124e+03,1.057759280471810781e+00,1.000344999829097414e+00,1.000353103947231759e+00,9.971196599581946263e-01
2.175446545620753113e+03,1.057288316707290621e+00,1.000656053193480499e+00,1.000665417834669668e+00,9.977176950061742433e-01
2.175453490093333585e+03,1.057355145830723986e+00,1.000089732885750315e+00,1.000120299207860164e+00,9.978882635147980906e-01
2.175460434565562991e+03,1.057097336756873007e+00,9.998760722763796460e-01,9.998901527932098077e-01,9.974329599316058559e-01
2.175467379037437240e+03,1.058336239494734210e+00,1.001173432295198840e+00,1.001181067375762401e+00,9.979790094882203810e-01
2.175474323508950874e+03,1.057075272890322548e+00,1.001264172960285359e+00,1.001283472250630302e+00,9.976602884901822899e-01
2.175481267980100711e+03,1.056369256879134522e+00,9.993542211690659149e-01,9.993606876357353785e-01,9.977449340982801340e-01
2.175488212450885385e+03,1.057334135264335506e+00,9.997841543277372622e-01,9.998141166683182091e-01,9.973310184822614666e-01
2.175495156921300349e+03,1.056893911233489192e+00,9.997154766983592511e-01,9.997131377697903165e-01,9.979588157422890626e-01
2.175502101391343331e+03,1.057149946328120205e+00,1.001104184636536942e+00,1.001139955499508405e+00,9.982132878120553166e-01
2.175509045861014329e+03,1.056956693466826858e+00,1.000713933062640670e+00,1.000766408887878267e+00,9.980988829231631776e-01
2.175515990330312889e+03,1.055871156776231334e+00,1.001783942459769428e+00,1.001741137886170474e+00,9.984251429976461756e-01
2.175522934799238556e+03,1.055338685825937928e+00,9.995151671139097527e-01,9.995836220018031737e-01,9.970722283132831265e-01
2.175529879267790420e+03,1.056197374923758758e+00,9.995722839226959255e-01,9.996857416084657944e-01,9.977165428876922926e-01
2.175536823735970302e+03,1.055725191548524622e+00,9.989772697389208700e-01,9.990807604900208139e-01,9.974102923128596032e-01
2.175543768203780928e+03,1.056448365264982314e+00,1.000660884772963888e+00,1.000680670463940602e+00,9.989252504753217687e-01
2.175550712671221845e+03,1.056138944483195674e+00,1.000960979082382130e+00,1.000977195943733911e+00,9.979929099890181288e-01
2.175557657138295326e+03,1.056294943780866191e+00,1.000976971597939968e+00,1.001002289699385317e+00,9.975359964640642119e-01
2.175564601605007283e+03,1.056049580279981415e+00,1.001315821131989470e+00,1.001306001213014163e+00,9.981947178414489752e-01
2.175571546071359990e+03,1.055576038701906860e+00,1.000009163566715653e+00,1.000039345397999879e+00,9.974922983562269918e-01
2.175578490537357084e+03,1.055247824827756586e+00,1.000517546464875229e+00,1.000530645799736718e+00,9.971319375994253109e-01
2.175585435003004477e+03,1.055119294489572868e+00,1.001074953725275218e+00,1.001053613339902837e+00,9.979410260169727653e-01
2.175592379468306262e+03,1.055152833784203548e+00,1.000462214442654485e+00,1.000434198923817020e+00,9.973511299628557980e-01
2.175599323933268806e+03,1.055078603841210994e+00,1.001237930042237156e+00,1.001186515085434214e+00,9.984388413031317633e-01
2.175606268397898930e+03,1.055292340618811942e+00,9.998944870772468185e-01,9.999255571863877590e-01,9.981812739940314483e-01
2.175613212862202090e+03,1.054928619441833693e+00,1.000295109951855554e+00,1.000327899419914290e+00,9.973297097621519613e-01
2.175620157326186018e+03,1.055045757507213189e+00,1.000659023842154882e+00,1.000616314165435394e+00,9.980017883044387528e-01
2.175627101789858443e+03,1.054275961399376405e+00,1.000071367517079812e+00,1.000093476330625508e+00,9.971521965057291714e-01
2.175634046253227552e+03,1.054653430915310386e+00,1.000943661763562531e+00,1.000937533267060475e+00,9.980897845231473386e-01
2.175640990716301985e+03,1.054877506665553577e+00,1.001024940875294256e+00,1.000970581187985653e+00,9.979498003099983583e-01
2.175647935179089927e+03,1.053858022982482989e+00,9.999007338633357778e-01,9.998562156769922327e-01,9.978869123645223160e-01
2.175654879641601383e+03,1.053867447247089917e+00,1.000961458993708586e+00,1.000943921304314310e+00,9.983900264736911279e-01
2.175661824103846357e+03,1.054578286264282738e+00,1.000942678401073316e+00,1.000940315562647065e+00,9.976269484900230911e-01
2.175668768565835762e+03,1.054204808201593790e+00,1.000578287471350691e+00,1.000600454074371815e+00,9.977240707474457349e-01
2.175675713027577331e+03,1.053465724109005519e+00,1.000317334733152208e+00,1.000297226398345840e+00,9.969503044698704297e-01
2.175682657489082885e+03,1.053166586863010235e+00,9.998254196440342634e-01,9.998143399797058128e-01,9.979443482816753308e-01
2.175689601950365613e+03,1.053824012474621874e+00,1.000528013441669639e+00,1.000538874537621137e+00,9.981221546823602075e-01
2.175696546411435065e+03,1.054562874819807705e+00,1.001352597325007476e+00,1.001341082697397633e+00,9.975079335197003516e-01
2.175703490872301245e+03,1.052681098643625246e+00,9.998158242950309083e-01,9.998066121434998621e-01,9.978967885013434458e-01
2.175710435332977795e+03,1.052455526098414973e+00,1.000422676846862036e+00,1.000359125544761252e+00,9.980649389744321587e-01
2.175717379793477448e+03,1.053750974423917963e+00,1.000964434516558255e+00,1.000900014745582212e+00,9.986171657871305563e-01
2.175724324253812938e+03,1.053493747436998529e+00,1.001367416464872040e+00,1.001314034954366772e+00,9.978524823882215511e-01
2.175731268713993359e+03,1.052800481901455143e+00,1.001240495095189864e+00,1.001125993626423627e+00,9.978812561228294076e-01
2.175738213174032353e+03,1.052981538655610061e+00,1.001061734587994190e+00,1.001045898396990097e+00,9.982944555791242180e-01
2.175745157633945837e+03,1.053533883716853969e+00,1.001884238779232383e+00,1.001864501043506772e+00,9.986152404716461817e-01
2.175752102093742906e+03,1.052165646806475063e+00,1.000926255192642778e+00,1.000884381671696133e+00,9.979121196928449899e-01
2.175759046553437202e+03,1.052860714039663748e+00,1.001532023288613793e+00,1.001472965907505230e+00,9.981296626757565349e-01
2.175765991013041457e+03,1.052778334879628686e+00,1.001791070069652845e+00,1.001734698783054212e+00,9.981494827593337948e-01
2.175772935472571135e+03,1.051799209223815978e+00,9.989370111285537090e-01,9.988980809194282218e-01,9.973756312109454125e-01
2.175779879932035783e+03,1.052700806444023973e+00,1.001189784274489680e+00,1.001125333736007983e+00,9.984676749551776309e-01
2.175786824391448135e+03,1.050538852424761416e+00,9.994533442813099411e-01,9.994098721093764848e-01,9.973381037462343279e-01
2.175793768850823199e+03,1.051333983173335929e+00,9.999846674951865522e-01,9.999297778638142065e-01,9.974679984659005072e-01
2.175800713310173705e+03,1.051901407057950877e+00,1.000813666264664725e+00,1.000791307178239720e+00,9.983750551108473426e-01
2.175807657769510115e+03,1.052291599331104610e+00,1.000863579972010475e+00,1.000814919124525693e+00,9.979647941811842227e-01
2.175814602228845615e+03,1.050895339092732472e+00,1.000049978915494409e+00,9.999843312628993175e-01,9.976961559746715391e-01
2.175821546688192939e+03,1.051580898906038231e+00,1.000918750921626188e+00,1.000892388801447153e+00,9.980982725378541032e-01
2.175828491147565273e+03,1.051707017741219774e+00,1.000645441424625304e+00,1.000674089025365143e+00,9.981775074507762691e-01
2.175835435606973533e+03,1.051288414082118594e+00,1.000283158749836865e+00,1.000292592026087890e+00,9.987562562000471544e-01
2.175842380066429087e+03,1.051702638230020082e+00,1.000628716011995989e+00,1.000608637785459276e+00,9.981540918648680316e-01
2.175849324525944667e+03,1.051790034425036824e+00,1.001248416919018558e+00,1.001154194443202972e+00,9.978917130576058225e-01
2.175856268985528914e+03,1.050679246248979792e+00,9.999621255522265217e-01,9.999137927965872086e-01,9.975812285739943386e-01
2.175863213445195015e+03,1.049957042677408081e+00,9.992421043614262421e-01,9.991780922167888823e-01,9.975047520738933304e-01
2.175870157904953885e+03,1.050856755044694557e+00,1.001440951913550315e+00,1.001362936527692593e+00,9.976200506109749178e-01
2.175877102364814618e+03,1.050741751298064353e+00,1.000393961943079058e+00,1.000339756898297905e+00,9.974853563039469684e-01
2.175884046824786310e+03,1.051234584900157643e+00,1.000916525326931650e+00,1.000835829097619367e+00,9.981195535902066540e-01
2.175890991284882148e+03,1.050851183641206221e+00,1.001012961553246150e+00,1.000916632045369070e+00,9.985185654108571507e-01
2.175897935745108043e+03,1.051699977261189689e+00,1.002458724235444798e+00,1.002422383318232857e+00,9.992518968499378706e-01
2.175904880205473091e+03,1.050806945034404194e+00,1.002278842842744710e+00,1.002200719347039914e+00,9.979747983366102915e-01
